"Time","LSE-01","LSE-02","LSE-03","LSE-04","LSE-05","LSE-06","LSE-07","LSE-08","LSE-09","LSE-10","LSE-11","LSE-12","LSE-13","LSE-14","LSE-15","LSE-16","LSE-17","LSE-18","LSE-19","LSE-20","LSE-21","LSE-22","LSE-23","LSE-24","LSE-25","LSE-26","LSE-27","LSE-28","LSE-29","LSE-30"
2022-05-24 15:27:59,,,,,,,,3.60,,,,,,,,,,,,,,,,,,,,,,
2022-05-24 15:28:10,,,,,,,,,,,,,3.54,,,,,,,,,,,,,,,,,
2022-05-24 15:29:11,,,,,,,,,,,,,,,,,,,,,,,,,,,3.80,,,
2022-05-24 15:33:13,,,,,,,,,,,,,,,,,,3.61,,,,,,,,,,,,
2022-05-24 15:33:33,,,,,,,,,,,,,,,,,,,,,,,3.35,,,,,,,
2022-05-24 15:33:52,,,,,,,,,,,,,,,,,,,,,,,,,2.92,,,,,
2022-05-24 15:36:04,,,,,,,,,,,,,,,,,,,,,3.71,,,,,,,,,
2022-05-24 15:36:31,,,,,,,,,,,,,,,,,,,,,,,,4.32,,,,,,
2022-05-24 15:36:38,,,,,,,,,,3.41,,,,,,,,,,,,,,,,,,,,
2022-05-24 15:37:27,,,3.52,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-24 15:37:45,,,,,,,,,,,,,,,,,,,,,,4.40,,,,,,,,
2022-05-24 15:38:21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,4
2022-05-24 15:38:42,,3.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-24 15:39:26,,,,,,,,,,,,,,,,,3.56,,,,,,,,,,,,,
2022-05-24 15:39:31,,,,,,,,,,,,,,3.69,,,,,,,,,,,,,,,,
2022-05-24 15:39:58,,,,,3.99,,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-24 15:41:17,,,,,,,,,,,,,,,,,,,,,,,,,,2.71,,,,
2022-05-24 15:41:33,,,,,,,,,,,3.98,,,,,,,,,,,,,,,,,,,
2022-05-24 15:41:47,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.77,,
2022-05-24 15:42:31,,,,,,,,,3.43,,,,,,,,,,,,,,,,,,,,,
2022-05-24 15:42:58,,,,,,,,,,,,2.78,,,,,,,,,,,,,,,,,,
2022-05-24 15:43:03,,,,,,3.30,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-24 15:43:14,,,,,,,,,,,,,,,,,,,3.39,,,,,,,,,,,
2022-05-24 15:45:02,,,,3.61,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-24 15:45:37,,,,,,,,,,,,,,,3.12,,,,,,,,,,,,,,,
2022-05-24 15:47:19,,,,,,,3.62,,,,,,,,,,,,,,,,,,,,,,,
2022-05-24 15:47:28,3.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-24 15:47:52,,,,,,,,,,,,,,,,2.74,,,,,,,,,,,,,,
2022-05-24 15:47:59,,,,,,,,3.58,,,,,,,,,,,,,,,,,,,,,,
2022-05-24 15:49:05,,,,,,,,,,,,,,,,,,,,3.80,,,,,,,,,,
2022-05-24 15:49:11,,,,,,,,,,,,,,,,,,,,,,,,,,,3.80,,,
2022-05-24 15:53:13,,,,,,,,,,,,,,,,,,3.63,,,,,,,,,,,,
2022-05-24 15:53:33,,,,,,,,,,,,,,,,,,,,,,,3.34,,,,,,,
2022-05-24 15:53:52,,,,,,,,,,,,,,,,,,,,,,,,,2.91,,,,,
2022-05-24 15:56:05,,,,,,,,,,,,,,,,,,,,,3.69,,,,,,,,,
2022-05-24 15:56:31,,,,,,,,,,,,,,,,,,,,,,,,4.29,,,,,,
2022-05-24 15:56:38,,,,,,,,,,3.41,,,,,,,,,,,,,,,,,,,,
2022-05-24 15:57:27,,,3.52,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-24 15:57:44,,,,,,,,,,,,,,,,,,,,,,4.39,,,,,,,,
2022-05-24 15:58:22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.99,3.99
2022-05-24 15:58:42,,3.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-24 15:59:27,,,,,,,,,,,,,,,,,3.56,,,,,,,,,,,,,
2022-05-24 15:59:31,,,,,,,,,,,,,,3.67,,,,,,,,,,,,,,,,
2022-05-24 15:59:58,,,,,3.99,,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-24 16:01:17,,,,,,,,,,,,,,,,,,,,,,,,,,2.70,,,,
2022-05-24 16:01:33,,,,,,,,,,,3.98,,,,,,,,,,,,,,,,,,,
2022-05-24 16:01:46,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.78,,
2022-05-24 16:02:32,,,,,,,,,3.43,,,,,,,,,,,,,,,,,,,,,
2022-05-24 16:02:58,,,,,,,,,,,,2.78,,,,,,,,,,,,,,,,,,
2022-05-24 16:03:14,,,,,,,,,,,,,,,,,,,3.36,,,,,,,,,,,
2022-05-24 16:05:02,,,,3.61,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-24 16:05:37,,,,,,,,,,,,,,,3.12,,,,,,,,,,,,,,,
2022-05-24 16:07:19,,,,,,,3.63,,,,,,,,,,,,,,,,,,,,,,,
2022-05-24 16:07:28,3.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-24 16:07:52,,,,,,,,,,,,,,,,2.75,,,,,,,,,,,,,,
2022-05-24 16:07:59,,,,,,,,3.57,,,,,,,,,,,,,,,,,,,,,,
2022-05-24 16:08:10,,,,,,,,,,,,,3.54,,,,,,,,,,,,,,,,,
2022-05-24 16:09:05,,,,,,,,,,,,,,,,,,,,3.80,,,,,,,,,,
2022-05-24 16:09:10,,,,,,,,,,,,,,,,,,,,,,,,,,,3.80,,,

