"Time","LSE-01","LSE-02","LSE-03","LSE-04","LSE-05","LSE-06","LSE-07","LSE-08","LSE-09","LSE-10","LSE-11","LSE-12","LSE-13","LSE-14","LSE-15","LSE-16","LSE-17","LSE-18","LSE-19","LSE-20","LSE-21","LSE-22","LSE-23","LSE-24","LSE-25","LSE-26","LSE-27","LSE-28","LSE-29","LSE-30"
2022-05-18 05:09:22,,,,,,,,,,,,,,,,,,,,,,,,,,,4.25,,,
2022-05-18 05:13:15,,,,,,,,,,,,,,,,,,6.43,,,,,,,,,,,,
2022-05-18 05:13:36,,,,,,,,,,,,,,,,,,,,,,,4.58,,,,,,,
2022-05-18 05:14:06,,,,,,,,,,,,,,,,,,,,,,,,,4.20,,,,,
2022-05-18 05:16:15,,,,,,,,,,,,,,,,,,,,,4.86,,,,,,,,,
2022-05-18 05:16:45,,,,,,,,,,,,,,,,,,,,,,,,5.55,,,,,,
2022-05-18 05:16:53,,,,,,,,,,4.06,,,,,,,,,,,,,,,,,,,,
2022-05-18 05:17:36,,,4.60,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-18 05:17:53,,,,,,,,,,,,,,,,,,,,,,4.68,,,,,,,,
2022-05-18 05:18:29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.91,4.91
2022-05-18 05:18:57,,3.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-18 05:19:16,,,,,,,,,,,,,,,,,4.56,,,,,,,,,,,,,
2022-05-18 05:19:38,,,,,,,,,,,,,,5.67,,,,,,,,,,,,,,,,
2022-05-18 05:20:16,,,,,4.77,,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-18 05:21:37,,,,,,,,,,,,,,,,,,,,,,,,,,4.38,,,,
2022-05-18 05:21:48,,,,,,,,,,,3.92,,,,,,,,,,,,,,,,,,,
2022-05-18 05:21:58,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.38,,
2022-05-18 05:22:27,,,,,,,,,3.92,,,,,,,,,,,,,,,,,,,,,
2022-05-18 05:23:06,,,,,,,,,,,,3.07,,,,,,,,,,,,,,,,,,
2022-05-18 05:23:19,,,,,,4.78,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-18 05:23:24,,,,,,,,,,,,,,,,,,,4.91,,,,,,,,,,,
2022-05-18 05:25:18,,,,4.90,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-18 05:25:41,,,,,,,,,,,,,,,4.29,,,,,,,,,,,,,,,
2022-05-18 05:27:31,,,,,,,4.92,,,,,,,,,,,,,,,,,,,,,,,
2022-05-18 05:27:38,5.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-18 05:28:08,,,,,,,,,,,,,,,,3.96,,,,,,,,,,,,,,
2022-05-18 05:28:10,,,,,,,,4.69,,,,,,,,,,,,,,,,,,,,,,
2022-05-18 05:28:17,,,,,,,,,,,,,3.33,,,,,,,,,,,,,,,,,
2022-05-18 05:29:20,,,,,,,,,,,,,,,,,,,,5.26,,,,,,,,,,
2022-05-18 05:29:22,,,,,,,,,,,,,,,,,,,,,,,,,,,4.24,,,
2022-05-18 05:33:16,,,,,,,,,,,,,,,,,,6.43,,,,,,,,,,,,
2022-05-18 05:33:36,,,,,,,,,,,,,,,,,,,,,,,4.58,,,,,,,
2022-05-18 05:34:06,,,,,,,,,,,,,,,,,,,,,,,,,4.19,,,,,
2022-05-18 05:36:15,,,,,,,,,,,,,,,,,,,,,4.86,,,,,,,,,
2022-05-18 05:36:45,,,,,,,,,,,,,,,,,,,,,,,,5.54,,,,,,
2022-05-18 05:36:53,,,,,,,,,,4.05,,,,,,,,,,,,,,,,,,,,
2022-05-18 05:37:35,,,4.60,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-18 05:37:53,,,,,,,,,,,,,,,,,,,,,,4.67,,,,,,,,
2022-05-18 05:38:29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.90,4.90
2022-05-18 05:38:57,,3.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-18 05:39:17,,,,,,,,,,,,,,,,,4.55,,,,,,,,,,,,,
2022-05-18 05:39:38,,,,,,,,,,,,,,5.67,,,,,,,,,,,,,,,,
2022-05-18 05:40:16,,,,,4.76,,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-18 05:41:37,,,,,,,,,,,,,,,,,,,,,,,,,,4.38,,,,
2022-05-18 05:41:49,,,,,,,,,,,3.90,,,,,,,,,,,,,,,,,,,
2022-05-18 05:41:58,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.38,,
2022-05-18 05:42:27,,,,,,,,,3.90,,,,,,,,,,,,,,,,,,,,,
2022-05-18 05:43:05,,,,,,,,,,,,3.07,,,,,,,,,,,,,,,,,,
2022-05-18 05:43:19,,,,,,4.77,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-18 05:43:24,,,,,,,,,,,,,,,,,,,4.91,,,,,,,,,,,
2022-05-18 05:45:18,,,,4.90,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-18 05:45:41,,,,,,,,,,,,,,,4.28,,,,,,,,,,,,,,,
2022-05-18 05:47:38,5.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-18 05:48:10,,,,,,,,4.68,,,,,,,,,,,,,,,,,,,,,,
2022-05-18 05:49:20,,,,,,,,,,,,,,,,,,,,5.26,,,,,,,,,,
2022-05-18 05:49:22,,,,,,,,,,,,,,,,,,,,,,,,,,,4.23,,,
2022-05-18 05:53:16,,,,,,,,,,,,,,,,,,6.43,,,,,,,,,,,,
2022-05-18 05:53:37,,,,,,,,,,,,,,,,,,,,,,,4.59,,,,,,,
2022-05-18 05:54:06,,,,,,,,,,,,,,,,,,,,,,,,,4.19,,,,,
2022-05-18 05:56:15,,,,,,,,,,,,,,,,,,,,,4.86,,,,,,,,,
2022-05-18 05:56:45,,,,,,,,,,,,,,,,,,,,,,,,5.54,,,,,,
2022-05-18 05:57:36,,,4.60,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-18 05:57:53,,,,,,,,,,,,,,,,,,,,,,4.66,,,,,,,,
2022-05-18 05:58:29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.88,4.88
2022-05-18 05:58:57,,3.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-18 05:59:16,,,,,,,,,,,,,,,,,4.55,,,,,,,,,,,,,
2022-05-18 05:59:38,,,,,,,,,,,,,,5.67,,,,,,,,,,,,,,,,
2022-05-18 06:00:16,,,,,4.76,,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-18 06:01:37,,,,,,,,,,,,,,,,,,,,,,,,,,4.38,,,,
2022-05-18 06:01:48,,,,,,,,,,,3.89,,,,,,,,,,,,,,,,,,,
2022-05-18 06:01:58,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.38,,
2022-05-18 06:02:27,,,,,,,,,3.89,,,,,,,,,,,,,,,,,,,,,
2022-05-18 06:03:06,,,,,,,,,,,,3.07,,,,,,,,,,,,,,,,,,
2022-05-18 06:03:19,,,,,,4.77,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-18 06:03:24,,,,,,,,,,,,,,,,,,,4.90,,,,,,,,,,,
2022-05-18 06:05:18,,,,4.90,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-18 06:05:41,,,,,,,,,,,,,,,4.27,,,,,,,,,,,,,,,
2022-05-18 06:07:31,,,,,,,4.91,,,,,,,,,,,,,,,,,,,,,,,
2022-05-18 06:07:38,5.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-18 06:08:08,,,,,,,,,,,,,,,,3.96,,,,,,,,,,,,,,
2022-05-18 06:08:10,,,,,,,,4.67,,,,,,,,,,,,,,,,,,,,,,
2022-05-18 06:08:17,,,,,,,,,,,,,3.32,,,,,,,,,,,,,,,,,
2022-05-18 06:09:20,,,,,,,,,,,,,,,,,,,,5.25,,,,,,,,,,
2022-05-18 06:09:22,,,,,,,,,,,,,,,,,,,,,,,,,,,4.21,,,
2022-05-18 06:13:16,,,,,,,,,,,,,,,,,,6.44,,,,,,,,,,,,
2022-05-18 06:13:37,,,,,,,,,,,,,,,,,,,,,,,4.59,,,,,,,
2022-05-18 06:14:06,,,,,,,,,,,,,,,,,,,,,,,,,4.19,,,,,
2022-05-18 06:16:15,,,,,,,,,,,,,,,,,,,,,4.86,,,,,,,,,
2022-05-18 06:16:45,,,,,,,,,,,,,,,,,,,,,,,,5.54,,,,,,
2022-05-18 06:16:53,,,,,,,,,,4.03,,,,,,,,,,,,,,,,,,,,
2022-05-18 06:17:36,,,4.60,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-18 06:17:53,,,,,,,,,,,,,,,,,,,,,,4.65,,,,,,,,
2022-05-18 06:18:29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.88,4.88
2022-05-18 06:18:57,,3.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-18 06:19:16,,,,,,,,,,,,,,,,,4.54,,,,,,,,,,,,,
2022-05-18 06:19:38,,,,,,,,,,,,,,5.67,,,,,,,,,,,,,,,,
2022-05-18 06:20:16,,,,,4.76,,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-18 06:21:36,,,,,,,,,,,,,,,,,,,,,,,,,,4.38,,,,
2022-05-18 06:21:48,,,,,,,,,,,3.88,,,,,,,,,,,,,,,,,,,
2022-05-18 06:21:57,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.38,,
2022-05-18 06:22:27,,,,,,,,,3.89,,,,,,,,,,,,,,,,,,,,,
2022-05-18 06:23:06,,,,,,,,,,,,3.08,,,,,,,,,,,,,,,,,,
2022-05-18 06:23:19,,,,,,4.77,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-18 06:23:24,,,,,,,,,,,,,,,,,,,4.90,,,,,,,,,,,
2022-05-18 06:25:18,,,,4.90,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-18 06:25:40,,,,,,,,,,,,,,,4.25,,,,,,,,,,,,,,,
2022-05-18 06:27:31,,,,,,,4.91,,,,,,,,,,,,,,,,,,,,,,,
2022-05-18 06:27:38,5.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-18 06:28:10,,,,,,,,4.66,,,,,,,,,,,,,,,,,,,,,,
2022-05-18 06:28:17,,,,,,,,,,,,,3.32,,,,,,,,,,,,,,,,,
2022-05-18 06:29:20,,,,,,,,,,,,,,,,,,,,5.25,,,,,,,,,,
2022-05-18 06:29:22,,,,,,,,,,,,,,,,,,,,,,,,,,,4.21,,,
2022-05-18 06:33:16,,,,,,,,,,,,,,,,,,6.44,,,,,,,,,,,,
2022-05-18 06:33:37,,,,,,,,,,,,,,,,,,,,,,,4.59,,,,,,,
2022-05-18 06:34:06,,,,,,,,,,,,,,,,,,,,,,,,,4.19,,,,,
2022-05-18 06:36:15,,,,,,,,,,,,,,,,,,,,,4.87,,,,,,,,,
2022-05-18 06:36:45,,,,,,,,,,,,,,,,,,,,,,,,5.54,,,,,,
2022-05-18 06:36:53,,,,,,,,,,4.02,,,,,,,,,,,,,,,,,,,,
2022-05-18 06:37:35,,,4.60,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-18 06:37:53,,,,,,,,,,,,,,,,,,,,,,4.64,,,,,,,,
2022-05-18 06:38:29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.87,4.87
2022-05-18 06:38:57,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-18 06:39:16,,,,,,,,,,,,,,,,,4.54,,,,,,,,,,,,,
2022-05-18 06:39:38,,,,,,,,,,,,,,5.67,,,,,,,,,,,,,,,,
2022-05-18 06:40:16,,,,,4.77,,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-18 06:41:37,,,,,,,,,,,,,,,,,,,,,,,,,,4.38,,,,
2022-05-18 06:41:48,,,,,,,,,,,3.87,,,,,,,,,,,,,,,,,,,
2022-05-18 06:41:58,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.38,,
2022-05-18 06:42:27,,,,,,,,,3.88,,,,,,,,,,,,,,,,,,,,,
2022-05-18 06:43:06,,,,,,,,,,,,3.08,,,,,,,,,,,,,,,,,,
2022-05-18 06:43:19,,,,,,4.77,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-18 06:43:24,,,,,,,,,,,,,,,,,,,4.90,,,,,,,,,,,
2022-05-18 06:45:18,,,,4.90,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-18 06:45:41,,,,,,,,,,,,,,,4.25,,,,,,,,,,,,,,,
2022-05-18 06:47:30,,,,,,,4.90,,,,,,,,,,,,,,,,,,,,,,,
2022-05-18 06:47:37,5.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-18 06:48:08,,,,,,,,,,,,,,,,3.94,,,,,,,,,,,,,,
2022-05-18 06:48:09,,,,,,,,4.65,,,,,,,,,,,,,,,,,,,,,,
2022-05-18 06:48:16,,,,,,,,,,,,,3.33,,,,,,,,,,,,,,,,,
2022-05-18 06:49:20,,,,,,,,,,,,,,,,,,,,5.25,,,,,,,,,,
2022-05-18 06:49:22,,,,,,,,,,,,,,,,,,,,,,,,,,,4.21,,,
2022-05-18 06:53:16,,,,,,,,,,,,,,,,,,6.44,,,,,,,,,,,,
2022-05-18 06:53:37,,,,,,,,,,,,,,,,,,,,,,,4.59,,,,,,,
2022-05-18 06:54:06,,,,,,,,,,,,,,,,,,,,,,,,,4.19,,,,,
2022-05-18 06:56:14,,,,,,,,,,,,,,,,,,,,,4.87,,,,,,,,,
2022-05-18 06:56:45,,,,,,,,,,,,,,,,,,,,,,,,5.54,,,,,,
2022-05-18 06:56:52,,,,,,,,,,4.01,,,,,,,,,,,,,,,,,,,,
2022-05-18 06:57:36,,,4.60,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-18 06:57:52,,,,,,,,,,,,,,,,,,,,,,4.63,,,,,,,,
2022-05-18 06:58:29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.86,4.86
2022-05-18 06:58:57,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-18 06:59:17,,,,,,,,,,,,,,,,,4.54,,,,,,,,,,,,,
2022-05-18 06:59:38,,,,,,,,,,,,,,5.67,,,,,,,,,,,,,,,,
2022-05-18 07:00:16,,,,,4.77,,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-18 07:01:36,,,,,,,,,,,,,,,,,,,,,,,,,,4.38,,,,
2022-05-18 07:01:48,,,,,,,,,,,3.87,,,,,,,,,,,,,,,,,,,
2022-05-18 07:01:58,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.38,,
2022-05-18 07:02:27,,,,,,,,,3.88,,,,,,,,,,,,,,,,,,,,,
2022-05-18 07:03:06,,,,,,,,,,,,3.08,,,,,,,,,,,,,,,,,,
2022-05-18 07:03:19,,,,,,4.78,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-18 07:03:24,,,,,,,,,,,,,,,,,,,4.90,,,,,,,,,,,

