"Time","LSE-01","LSE-02","LSE-03","LSE-04","LSE-05","LSE-06","LSE-07","LSE-08","LSE-09","LSE-10","LSE-11","LSE-12","LSE-13","LSE-14","LSE-15","LSE-16","LSE-17","LSE-18","LSE-19","LSE-20","LSE-21","LSE-22","LSE-23","LSE-24","LSE-25","LSE-26","LSE-27","LSE-28","LSE-29","LSE-30"
2022-05-24 19:43:14,,,,,,,,,,,,,,,,,,,11.1,,,,,,,,,,,
2022-05-24 19:45:01,,,,11.2,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-24 19:45:37,,,,,,,,,,,,,,,10.4,,,,,,,,,,,,,,,
2022-05-24 19:47:19,,,,,,,10.6,,,,,,,,,,,,,,,,,,,,,,,
2022-05-24 19:47:28,11.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-24 19:47:52,,,,,,,,,,,,,,,,10.5,,,,,,,,,,,,,,
2022-05-24 19:47:58,,,,,,,,11.1,,,,,,,,,,,,,,,,,,,,,,
2022-05-24 19:48:10,,,,,,,,,,,,,11.3,,,,,,,,,,,,,,,,,
2022-05-24 19:49:04,,,,,,,,,,,,,,,,,,,,9.25,,,,,,,,,,
2022-05-24 19:49:11,,,,,,,,,,,,,,,,,,,,,,,,,,,10.9,,,
2022-05-24 19:53:13,,,,,,,,,,,,,,,,,,10.5,,,,,,,,,,,,
2022-05-24 19:53:32,,,,,,,,,,,,,,,,,,,,,,,9.64,,,,,,,
2022-05-24 19:53:51,,,,,,,,,,,,,,,,,,,,,,,,,10.8,,,,,
2022-05-24 19:56:04,,,,,,,,,,,,,,,,,,,,,10.6,,,,,,,,,
2022-05-24 19:56:31,,,,,,,,,,,,,,,,,,,,,,,,11.1,,,,,,
2022-05-24 19:57:26,,,10.3,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-24 19:57:44,,,,,,,,,,,,,,,,,,,,,,11.2,,,,,,,,
2022-05-24 19:58:21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.5,11.5
2022-05-24 19:58:42,,8.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-24 19:59:31,,,,,,,,,,,,,,10.6,,,,,,,,,,,,,,,,
2022-05-24 19:59:57,,,,,10.5,,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-24 20:01:16,,,,,,,,,,,,,,,,,,,,,,,,,,9.72,,,,
2022-05-24 20:01:33,,,,,,,,,,,10.5,,,,,,,,,,,,,,,,,,,
2022-05-24 20:01:46,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.7,,
2022-05-24 20:02:31,,,,,,,,,11.2,,,,,,,,,,,,,,,,,,,,,
2022-05-24 20:02:57,,,,,,,,,,,,8.47,,,,,,,,,,,,,,,,,,
2022-05-24 20:03:02,,,,,,11.6,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-24 20:03:14,,,,,,,,,,,,,,,,,,,11.1,,,,,,,,,,,
2022-05-24 20:05:01,,,,11.2,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-24 20:05:37,,,,,,,,,,,,,,,10.3,,,,,,,,,,,,,,,
2022-05-24 20:07:19,,,,,,,10.6,,,,,,,,,,,,,,,,,,,,,,,
2022-05-24 20:07:28,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-24 20:07:52,,,,,,,,,,,,,,,,10.5,,,,,,,,,,,,,,
2022-05-24 20:07:58,,,,,,,,11.1,,,,,,,,,,,,,,,,,,,,,,
2022-05-24 20:08:09,,,,,,,,,,,,,11.3,,,,,,,,,,,,,,,,,
2022-05-24 20:09:04,,,,,,,,,,,,,,,,,,,,9.18,,,,,,,,,,
2022-05-24 20:09:11,,,,,,,,,,,,,,,,,,,,,,,,,,,10.9,,,
2022-05-24 20:13:13,,,,,,,,,,,,,,,,,,10.4,,,,,,,,,,,,
2022-05-24 20:13:32,,,,,,,,,,,,,,,,,,,,,,,9.66,,,,,,,
2022-05-24 20:13:51,,,,,,,,,,,,,,,,,,,,,,,,,10.7,,,,,
2022-05-24 20:16:04,,,,,,,,,,,,,,,,,,,,,10.6,,,,,,,,,
2022-05-24 20:16:31,,,,,,,,,,,,,,,,,,,,,,,,11.1,,,,,,
2022-05-24 20:17:27,,,10.2,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-24 20:18:21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.5,11.5
2022-05-24 20:18:42,,8.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-24 20:19:27,,,,,,,,,,,,,,,,,10.5,,,,,,,,,,,,,
2022-05-24 20:19:31,,,,,,,,,,,,,,10.6,,,,,,,,,,,,,,,,
2022-05-24 20:19:57,,,,,10.5,,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-24 20:21:16,,,,,,,,,,,,,,,,,,,,,,,,,,9.69,,,,
2022-05-24 20:21:46,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.7,,
2022-05-24 20:22:32,,,,,,,,,11.2,,,,,,,,,,,,,,,,,,,,,
2022-05-24 20:22:57,,,,,,,,,,,,8.51,,,,,,,,,,,,,,,,,,
2022-05-24 20:23:03,,,,,,11.5,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-24 20:23:14,,,,,,,,,,,,,,,,,,,11.1,,,,,,,,,,,
2022-05-24 20:25:00,,,,11.2,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-24 20:25:37,,,,,,,,,,,,,,,10.3,,,,,,,,,,,,,,,
2022-05-24 20:27:19,,,,,,,10.6,,,,,,,,,,,,,,,,,,,,,,,
2022-05-24 20:27:52,,,,,,,,,,,,,,,,10.5,,,,,,,,,,,,,,
2022-05-24 20:27:58,,,,,,,,11.0,,,,,,,,,,,,,,,,,,,,,,
2022-05-24 20:28:09,,,,,,,,,,,,,11.2,,,,,,,,,,,,,,,,,
2022-05-24 20:29:04,,,,,,,,,,,,,,,,,,,,9.15,,,,,,,,,,
2022-05-24 20:29:10,,,,,,,,,,,,,,,,,,,,,,,,,,,10.8,,,
2022-05-24 20:33:13,,,,,,,,,,,,,,,,,,10.4,,,,,,,,,,,,
2022-05-24 20:33:32,,,,,,,,,,,,,,,,,,,,,,,9.59,,,,,,,
2022-05-24 20:33:51,,,,,,,,,,,,,,,,,,,,,,,,,10.6,,,,,
2022-05-24 20:36:04,,,,,,,,,,,,,,,,,,,,,10.6,,,,,,,,,
2022-05-24 20:36:31,,,,,,,,,,,,,,,,,,,,,,,,11.1,,,,,,
2022-05-24 20:36:38,,,,,,,,,,9.82,,,,,,,,,,,,,,,,,,,,
2022-05-24 20:37:26,,,10.3,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-24 20:37:44,,,,,,,,,,,,,,,,,,,,,,11.2,,,,,,,,
2022-05-24 20:38:21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.5,11.5
2022-05-24 20:38:42,,8.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-24 20:39:27,,,,,,,,,,,,,,,,,10.5,,,,,,,,,,,,,
2022-05-24 20:39:31,,,,,,,,,,,,,,10.5,,,,,,,,,,,,,,,,
2022-05-24 20:39:57,,,,,10.5,,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-24 20:41:16,,,,,,,,,,,,,,,,,,,,,,,,,,9.60,,,,
2022-05-24 20:41:33,,,,,,,,,,,10.5,,,,,,,,,,,,,,,,,,,
2022-05-24 20:41:46,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.7,,
2022-05-24 20:42:32,,,,,,,,,11.2,,,,,,,,,,,,,,,,,,,,,
2022-05-24 20:42:56,,,,,,,,,,,,8.41,,,,,,,,,,,,,,,,,,
2022-05-24 20:43:03,,,,,,11.4,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-24 20:43:14,,,,,,,,,,,,,,,,,,,11.1,,,,,,,,,,,
2022-05-24 20:45:01,,,,11.2,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-24 20:47:19,,,,,,,10.6,,,,,,,,,,,,,,,,,,,,,,,
2022-05-24 20:47:52,,,,,,,,,,,,,,,,10.5,,,,,,,,,,,,,,
2022-05-24 20:47:58,,,,,,,,11.0,,,,,,,,,,,,,,,,,,,,,,
2022-05-24 20:48:10,,,,,,,,,,,,,11.2,,,,,,,,,,,,,,,,,
2022-05-24 20:49:04,,,,,,,,,,,,,,,,,,,,9.18,,,,,,,,,,
2022-05-24 20:49:11,,,,,,,,,,,,,,,,,,,,,,,,,,,10.8,,,
2022-05-24 20:53:13,,,,,,,,,,,,,,,,,,10.4,,,,,,,,,,,,
2022-05-24 20:53:32,,,,,,,,,,,,,,,,,,,,,,,9.52,,,,,,,
2022-05-24 20:53:51,,,,,,,,,,,,,,,,,,,,,,,,,10.5,,,,,
2022-05-24 20:56:04,,,,,,,,,,,,,,,,,,,,,10.6,,,,,,,,,
2022-05-24 20:56:30,,,,,,,,,,,,,,,,,,,,,,,,11.1,,,,,,
2022-05-24 20:56:38,,,,,,,,,,9.78,,,,,,,,,,,,,,,,,,,,
2022-05-24 20:57:26,,,10.3,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-24 20:57:44,,,,,,,,,,,,,,,,,,,,,,11.2,,,,,,,,
2022-05-24 20:58:21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.5,11.5
2022-05-24 20:58:42,,8.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-24 20:59:27,,,,,,,,,,,,,,,,,10.5,,,,,,,,,,,,,
2022-05-24 20:59:31,,,,,,,,,,,,,,10.5,,,,,,,,,,,,,,,,
2022-05-24 20:59:57,,,,,10.4,,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-24 21:01:16,,,,,,,,,,,,,,,,,,,,,,,,,,9.53,,,,
2022-05-24 21:01:33,,,,,,,,,,,10.5,,,,,,,,,,,,,,,,,,,
2022-05-24 21:01:46,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.7,,
2022-05-24 21:02:31,,,,,,,,,11.2,,,,,,,,,,,,,,,,,,,,,
2022-05-24 21:02:57,,,,,,,,,,,,8.40,,,,,,,,,,,,,,,,,,
2022-05-24 21:03:03,,,,,,11.4,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-24 21:03:14,,,,,,,,,,,,,,,,,,,11.0,,,,,,,,,,,
2022-05-24 21:05:01,,,,11.2,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-24 21:07:19,,,,,,,10.6,,,,,,,,,,,,,,,,,,,,,,,

