"Time","LSE-01","LSE-02","LSE-03","LSE-04","LSE-05","LSE-06","LSE-07","LSE-08","LSE-09","LSE-10","LSE-11","LSE-12","LSE-13","LSE-14","LSE-15","LSE-16","LSE-17","LSE-18","LSE-19","LSE-20","LSE-21","LSE-22","LSE-23","LSE-24","LSE-25","LSE-26","LSE-27","LSE-28","LSE-29","LSE-30"
2022-05-16 18:08:12,,,,,,,,7.12,,,,,,,,6,,,,,,,,,,,,,,
2022-05-16 18:08:18,,,,,,,,,,,,,6.63,,,,,,,,,,,,,,,,,
2022-05-16 18:09:24,,,,,,,,,,,,,,,,,,,,6.92,,,,,,,,,,
2022-05-16 18:09:25,,,,,,,,,,,,,,,,,,,,,,,,,,,6.60,,,
2022-05-16 18:13:17,,,,,,,,,,,,,,,,,,7.45,,,,,,,,,,,,
2022-05-16 18:13:38,,,,,,,,,,,,,,,,,,,,,,,6.72,,,,,,,
2022-05-16 18:16:17,,,,,,,,,,,,,,,,,,,,,6.78,,,,,,,,,
2022-05-16 18:16:48,,,,,,,,,,,,,,,,,,,,,,,,7.26,,,,,,
2022-05-16 18:16:56,,,,,,,,,,6.32,,,,,,,,,,,,,,,,,,,,
2022-05-16 18:17:38,,,6.43,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-16 18:17:55,,,,,,,,,,,,,,,,,,,,,,6.40,,,,,,,,
2022-05-16 18:18:31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.47,6.47
2022-05-16 18:19:00,,6.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-16 18:19:14,,,,,,,,,,,,,,,,,7.06,,,,,,,,,,,,,
2022-05-16 18:19:40,,,,,,,,,,,,,,7.30,,,,,,,,,,,,,,,,
2022-05-16 18:20:21,,,,,7.40,,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-16 18:21:41,,,,,,,,,,,,,,,,,,,,,,,,,,7.08,,,,
2022-05-16 18:21:52,,,,,,,,,,,6.18,,,,,,,,,,,,,,,,,,,
2022-05-16 18:22:01,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.69,,
2022-05-16 18:22:26,,,,,,,,,6.56,,,,,,,,,,,,,,,,,,,,,
2022-05-16 18:23:07,,,,,,,,,,,,4.93,,,,,,,,,,,,,,,,,,
2022-05-16 18:23:23,,,,,,6.50,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-16 18:23:27,,,,,,,,,,,,,,,,,,,6.39,,,,,,,,,,,
2022-05-16 18:25:22,,,,6.11,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-16 18:27:33,,,,,,,7.20,,,,,,,,,,,,,,,,,,,,,,,
2022-05-16 18:27:40,7.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-16 18:28:12,,,,,,,,7.12,,,,,,,,6,,,,,,,,,,,,,,
2022-05-16 18:28:18,,,,,,,,,,,,,6.64,,,,,,,,,,,,,,,,,
2022-05-16 18:29:24,,,,,,,,,,,,,,,,,,,,6.93,,,,,,,,,,
2022-05-16 18:29:25,,,,,,,,,,,,,,,,,,,,,,,,,,,6.62,,,
2022-05-16 18:33:17,,,,,,,,,,,,,,,,,,7.45,,,,,,,,,,,,
2022-05-16 18:33:38,,,,,,,,,,,,,,,,,,,,,,,6.72,,,,,,,
2022-05-16 18:34:09,,,,,,,,,,,,,,,,,,,,,,,,,6.72,,,,,
2022-05-16 18:36:17,,,,,,,,,,,,,,,,,,,,,6.77,,,,,,,,,
2022-05-16 18:36:48,,,,,,,,,,,,,,,,,,,,,,,,7.27,,,,,,
2022-05-16 18:36:56,,,,,,,,,,6.33,,,,,,,,,,,,,,,,,,,,
2022-05-16 18:37:37,,,6.43,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-16 18:37:55,,,,,,,,,,,,,,,,,,,,,,6.40,,,,,,,,
2022-05-16 18:38:31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.48,6.48
2022-05-16 18:39:00,,6.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-16 18:39:14,,,,,,,,,,,,,,,,,7.05,,,,,,,,,,,,,
2022-05-16 18:39:40,,,,,,,,,,,,,,7.30,,,,,,,,,,,,,,,,
2022-05-16 18:40:21,,,,,7.40,,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-16 18:41:41,,,,,,,,,,,,,,,,,,,,,,,,,,7.08,,,,
2022-05-16 18:41:52,,,,,,,,,,,6.17,,,,,,,,,,,,,,,,,,,
2022-05-16 18:42:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.71,,
2022-05-16 18:42:26,,,,,,,,,6.56,,,,,,,,,,,,,,,,,,,,,
2022-05-16 18:43:07,,,,,,,,,,,,4.91,,,,,,,,,,,,,,,,,,
2022-05-16 18:43:23,,,,,,6.51,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-16 18:43:27,,,,,,,,,,,,,,,,,,,6.40,,,,,,,,,,,
2022-05-16 18:45:22,,,,6.12,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-16 18:45:42,,,,,,,,,,,,,,,6.56,,,,,,,,,,,,,,,
2022-05-16 18:47:33,,,,,,,7.20,,,,,,,,,,,,,,,,,,,,,,,
2022-05-16 18:47:40,7.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-16 18:48:11,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,
2022-05-16 18:48:12,,,,,,,,7.12,,,,,,,,,,,,,,,,,,,,,,
2022-05-16 18:48:18,,,,,,,,,,,,,6.64,,,,,,,,,,,,,,,,,
2022-05-16 18:49:24,,,,,,,,,,,,,,,,,,,,6.92,,,,,,,6.61,,,
2022-05-16 18:53:17,,,,,,,,,,,,,,,,,,7.44,,,,,,,,,,,,
2022-05-16 18:53:38,,,,,,,,,,,,,,,,,,,,,,,6.72,,,,,,,
2022-05-16 18:54:09,,,,,,,,,,,,,,,,,,,,,,,,,6.72,,,,,
2022-05-16 18:56:17,,,,,,,,,,,,,,,,,,,,,6.77,,,,,,,,,
2022-05-16 18:56:56,,,,,,,,,,6.33,,,,,,,,,,,,,,,,,,,,
2022-05-16 18:57:37,,,6.42,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-16 18:57:55,,,,,,,,,,,,,,,,,,,,,,6.39,,,,,,,,
2022-05-16 18:58:31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.47,6.47
2022-05-16 18:59:00,,6.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-16 18:59:14,,,,,,,,,,,,,,,,,7.05,,,,,,,,,,,,,
2022-05-16 18:59:40,,,,,,,,,,,,,,7.30,,,,,,,,,,,,,,,,
2022-05-16 19:00:21,,,,,7.41,,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-16 19:01:41,,,,,,,,,,,,,,,,,,,,,,,,,,7.07,,,,
2022-05-16 19:01:52,,,,,,,,,,,6.11,,,,,,,,,,,,,,,,,,,
2022-05-16 19:02:26,,,,,,,,,6.56,,,,,,,,,,,,,,,,,,,,,
2022-05-16 19:03:07,,,,,,,,,,,,4.89,,,,,,,,,,,,,,,,,,
2022-05-16 19:03:23,,,,,,6.52,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-16 19:05:22,,,,6.12,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-16 19:05:41,,,,,,,,,,,,,,,6.57,,,,,,,,,,,,,,,
2022-05-16 19:07:33,,,,,,,7.21,,,,,,,,,,,,,,,,,,,,,,,
2022-05-16 19:07:40,7.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-16 19:08:12,,,,,,,,7.13,,,,,,,,5.99,,,,,,,,,,,,,,
2022-05-16 19:08:18,,,,,,,,,,,,,6.63,,,,,,,,,,,,,,,,,
2022-05-16 19:09:24,,,,,,,,,,,,,,,,,,,,6.92,,,,,,,,,,
2022-05-16 19:09:25,,,,,,,,,,,,,,,,,,,,,,,,,,,6.59,,,
2022-05-16 19:13:17,,,,,,,,,,,,,,,,,,7.44,,,,,,,,,,,,
2022-05-16 19:13:38,,,,,,,,,,,,,,,,,,,,,,,6.72,,,,,,,
2022-05-16 19:14:09,,,,,,,,,,,,,,,,,,,,,,,,,6.72,,,,,
2022-05-16 19:16:17,,,,,,,,,,,,,,,,,,,,,6.77,,,,,,,,,
2022-05-16 19:16:48,,,,,,,,,,,,,,,,,,,,,,,,7.24,,,,,,
2022-05-16 19:16:56,,,,,,,,,,6.34,,,,,,,,,,,,,,,,,,,,
2022-05-16 19:17:37,,,6.42,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-16 19:17:55,,,,,,,,,,,,,,,,,,,,,,6.38,,,,,,,,
2022-05-16 19:18:31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.49,6.49
2022-05-16 19:19:00,,6.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-16 19:19:13,,,,,,,,,,,,,,,,,7.05,,,,,,,,,,,,,
2022-05-16 19:19:40,,,,,,,,,,,,,,7.29,,,,,,,,,,,,,,,,
2022-05-16 19:20:20,,,,,7.41,,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-16 19:21:41,,,,,,,,,,,,,,,,,,,,,,,,,,7.07,,,,
2022-05-16 19:21:52,,,,,,,,,,,6.12,,,,,,,,,,,,,,,,,,,
2022-05-16 19:22:01,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.70,,
2022-05-16 19:22:26,,,,,,,,,6.56,,,,,,,,,,,,,,,,,,,,,
2022-05-16 19:23:07,,,,,,,,,,,,4.85,,,,,,,,,,,,,,,,,,
2022-05-16 19:23:26,,,,,,,,,,,,,,,,,,,6.39,,,,,,,,,,,
2022-05-16 19:25:21,,,,6.13,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-16 19:25:41,,,,,,,,,,,,,,,6.58,,,,,,,,,,,,,,,
2022-05-16 19:27:33,,,,,,,7.20,,,,,,,,,,,,,,,,,,,,,,,
2022-05-16 19:27:40,7.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-16 19:28:12,,,,,,,,7.13,,,,,,,,5.99,,,,,,,,,,,,,,
2022-05-16 19:28:18,,,,,,,,,,,,,6.63,,,,,,,,,,,,,,,,,
2022-05-16 19:29:24,,,,,,,,,,,,,,,,,,,,6.91,,,,,,,,,,
2022-05-16 19:29:25,,,,,,,,,,,,,,,,,,,,,,,,,,,6.54,,,
2022-05-16 19:33:17,,,,,,,,,,,,,,,,,,7.44,,,,,,,,,,,,
2022-05-16 19:36:17,,,,,,,,,,,,,,,,,,,,,6.77,,,,,,,,,
2022-05-16 19:36:47,,,,,,,,,,,,,,,,,,,,,,,,7.23,,,,,,
2022-05-16 19:36:56,,,,,,,,,,6.34,,,,,,,,,,,,,,,,,,,,
2022-05-16 19:37:38,,,6.42,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-16 19:37:55,,,,,,,,,,,,,,,,,,,,,,6.38,,,,,,,,
2022-05-16 19:38:31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.47,6.47
2022-05-16 19:39:00,,6.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-16 19:39:14,,,,,,,,,,,,,,,,,7.05,,,,,,,,,,,,,
2022-05-16 19:39:40,,,,,,,,,,,,,,7.29,,,,,,,,,,,,,,,,
2022-05-16 19:40:21,,,,,7.41,,,,,,,,,,,,,,,,,,,,,,,,,

